  0.90000000      -3.0394249      0.95714020      0.24000000     -0.68534989E-01
  0.90000000      -3.0417330      0.95468866      0.24100000     -0.68045618E-01
  0.90000000      -3.0403031      0.95620663      0.24200000     -0.68390936E-01
  0.90000000      -3.0388413      0.95776103      0.24300000     -0.68745436E-01
  0.90000000      -3.0379772      0.95868102      0.24400000     -0.68947434E-01
  0.90000000      -3.0366707      0.96007373      0.24500000     -0.69265129E-01
  0.90000000      -3.0368644      0.95986715      0.24600000     -0.69221307E-01
  0.90000000      -3.0365484      0.96020416      0.24700000     -0.69285598E-01
  0.90000000      -3.0368420      0.95989095      0.24800000     -0.69190543E-01
  0.90000000      -3.0355575      0.96126189      0.24900000     -0.69509745E-01
  0.90000000      -3.0361835      0.96059353      0.25000000     -0.69326824E-01
  0.90000000      -3.0360060      0.96078299      0.25100000     -0.69390366E-01
  0.90000000      -3.0359274      0.96086690      0.25200000     -0.69416112E-01
  0.90000000      -3.0365154      0.96023939      0.25300000     -0.69310744E-01
  0.90000000      -3.0362087      0.96056669      0.25400000     -0.69384110E-01
  0.90000000      -3.0349601      0.96190023      0.25500000     -0.69700229E-01
  0.90000000      -3.0359267      0.96086774      0.25600000     -0.69423693E-01
  0.90000000      -3.0352936      0.96154389      0.25700000     -0.69577652E-01
  0.90000000      -3.0341729      0.96274188      0.25800000     -0.69864553E-01
  0.90000000      -3.0332084      0.96377423      0.25900000     -0.70115633E-01
  0.90000000      -3.0318828      0.96519476      0.26000000     -0.70459617E-01
  0.90000000      -3.0308525      0.96630038      0.26100000     -0.70730213E-01
  0.90000000      -3.0297328      0.96750325      0.26200000     -0.71019837E-01
  0.90000000      -3.0285018      0.96882759      0.26300000     -0.71341507E-01
  0.90000000      -3.0271288      0.97030664      0.26400000     -0.71703274E-01
  0.90000000      -3.0257479      0.97179662      0.26500000     -0.72068539E-01
  0.90000000      -3.0243685      0.97328711      0.26600000     -0.72434747E-01
  0.90000000      -3.0232011      0.97455047      0.26700000     -0.72750103E-01
