  0.90000000      -3.0752612      0.91977740      0.14011950     -0.30120348E-01
  0.90000000      -3.0746172      0.92043579      0.14089766     -0.30381971E-01
  0.90000000      -3.0739236      0.92114549      0.14161887     -0.30641566E-01
  0.90000000      -3.0731804      0.92190643      0.14228930     -0.30898459E-01
  0.90000000      -3.0723889      0.92271753      0.14291426     -0.31152108E-01
  0.90000000      -3.0715521      0.92357590      0.14349783     -0.31401851E-01
  0.90000000      -3.0708846      0.92426111      0.14391811     -0.31589687E-01
  0.90000000      -3.0702116      0.92495248      0.14430871     -0.31770393E-01
  0.90000000      -3.0695891      0.92559249      0.14464505     -0.31930814E-01
  0.90000000      -3.0706705      0.92448102      0.14404572     -0.31648065E-01
  0.90000000      -3.0697902      0.92538568      0.14453878     -0.31879644E-01
  0.90000000      -3.0690033      0.92619509      0.14494274     -0.32076564E-01
  0.90000000      -3.0679193      0.92731136      0.14545345     -0.32334899E-01
  0.90000000      -3.0667691      0.92849722      0.14594873     -0.32595458E-01
  0.90000000      -3.0684568      0.92675770      0.14520620     -0.32208524E-01
  0.90000000      -3.0674879      0.92775598      0.14564426     -0.32434113E-01
  0.90000000      -3.0664354      0.92884152      0.14608491     -0.32668823E-01
  0.90000000      -3.0653182      0.92999531      0.14652018     -0.32908248E-01
  0.90000000      -3.0641434      0.93121000      0.14694845     -0.33151045E-01
  0.90000000      -3.0629161      0.93248071      0.14736963     -0.33396621E-01
  0.90000000      -3.0616407      0.93380313      0.14778403     -0.33644595E-01
  0.90000000      -3.0603218      0.93517258      0.14819193     -0.33894589E-01
  0.90000000      -3.0592849      0.93625056      0.14850021     -0.34087249E-01
  0.90000000      -3.0579168      0.93767488      0.14889285     -0.34337054E-01
  0.90000000      -3.0565257      0.93912537      0.14927803     -0.34586686E-01
  0.90000000      -3.0574309      0.93818127      0.14902889     -0.34424712E-01
  0.90000000      -3.0573556      0.93825977      0.14904982     -0.34438250E-01
  0.90000000      -3.0574787      0.93813147      0.14901558     -0.34416116E-01
  0.90000000      -3.0570547      0.93857351      0.14913308     -0.34492228E-01
  0.90000000      -3.0559033      0.93977506      0.14944635     -0.34697135E-01
  0.90000000      -3.0548414      0.94088449      0.14972844     -0.34884001E-01
  0.90000000      -3.0540644      0.94169714      0.14993116     -0.35019607E-01
